step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
730.0,123,618.0,1.3918918918918919,4.276987640983319,7,114.0,0.3449721358474815,13,198.0,0.3532657911632194,6,188.0,0.21360028689972071,0,52.0,0.6250937643976942,25,708.0,0.04675758926898413,6,655.0,0.290963964670122,1,9.0,0.14717896950135229,3,13.0,0.3809130579931936,4,40.0,0.31041175225782597,2,56.0,0.47092405626282685,10,212.0,0.15916218213176986,4,188.0,0.3955552791408646,3,202.0,0.221556792462028,10,197.0,0.19325947614117236,19,344.0,0.08544209352735567,10,214.0,0.2970851257607321,123,3390.0
735.0,138,795.0,1.8275862068965518,3.7901431370416727,0,92.0,0.3594001086998498,9,204.0,0.2815945407607353,9,216.0,0.23216055325678306,0,4.0,0.5793621712157756,25,830.0,0.05195046722051873,13,713.0,0.10793917180809921,2,16.0,0.4993573230621717,7,39.0,0.32618952837519705,8,64.0,0.31393568383945236,7,82.0,0.23141977422587118,6,226.0,0.20952728370000454,9,218.0,0.1971155323595366,9,230.0,0.24270497940225144,15,259.0,0.21476445495525856,13,381.0,0.11977569609074235,6,157.0,0.3590432661070215,138,3731.0
740.0,151,898.0,2.0596330275229358,4.172630450518525,7,97.0,0.3186045636725625,7,133.0,0.24611327182119733,9,203.0,0.23626659684916682,2,11.0,0.32383193802883453,23,946.0,0.15030359023033202,14,686.0,0.05876989042047013,2,30.0,0.5353092704005196,10,88.0,0.4620032680460765,4,64.0,0.5025970867215778,7,93.0,0.2893373504446661,9,255.0,0.31347096700784205,10,216.0,0.09520828797805904,15,295.0,0.2718453832452633,18,347.0,0.21751650297107075,11,414.0,0.23481923247450015,3,152.0,0.391673530689714,151,4030.0
745.0,145,1034.0,2.371559633027523,4.681141297171889,14,150.0,0.3031948596126386,4,82.0,0.3832213832061326,8,164.0,0.18777413743188723,5,33.0,0.5908584076146062,22,1053.0,0.15283038257235548,11,568.0,0.30471165031018144,0,8.0,0.5789476964276269,6,98.0,0.477758158748812,3,37.0,0.6436990861996684,1,55.0,0.5969210853329503,8,256.0,0.33512987502584535,8,170.0,0.11965452143562719,17,377.0,0.30380814660113714,18,435.0,0.1542516990230716,11,404.0,0.2330345885235724,9,140.0,0.24347543444485437,145,4030.0
750.0,123,925.0,2.1118721461187215,4.357598706385775,18,231.0,0.18452692224574305,1,74.0,0.3333076011631213,7,201.0,0.21900250924739437,5,58.0,0.5374711618948138,16,1010.0,0.09835451615132802,3,386.0,0.5130849926061649,0,8.0,0.7728757985890137,6,70.0,0.3608727267437079,2,31.0,0.46494540469328866,3,54.0,0.496426757002863,6,213.0,0.2523725704528407,5,195.0,0.24477165343831345,14,375.0,0.10413527374919386,12,436.0,0.1206521740760028,10,349.0,0.13521967978167163,15,206.0,0.2925078180956502,123,3897.0
755.0,144,898.0,2.013452914798206,4.2203349744817835,20,328.0,0.20873430913094107,7,79.0,0.2438642212262731,8,235.0,0.1942375610264902,3,48.0,0.36666445079860716,18,860.0,0.0909571102391613,3,388.0,0.5037079974774161,1,10.0,0.6021371167747206,12,72.0,0.2371310977649747,9,51.0,0.2705858977353271,8,82.0,0.2548210873106453,7,225.0,0.19342292684553417,9,228.0,0.24863915080281865,9,286.0,0.30279427312660423,4,324.0,0.4561088435207574,9,324.0,0.15405468764759336,17,289.0,0.1716534027733896,144,3829.0
760.0,130,903.0,2.0111358574610243,4.131525664486623,22,435.0,0.22495909109351075,5,86.0,0.3390399522717113,11,246.0,0.10095771723652748,2,15.0,0.2786941009125423,15,932.0,0.210268326724365,8,417.0,0.3222923392089501,0,11.0,0.4719887017115059,8,96.0,0.10352729948163453,9,79.0,0.32227715515170086,8,96.0,0.305233342441176,7,250.0,0.2089843803779034,9,220.0,0.27025929059880494,1,259.0,0.40400617141813155,3,321.0,0.38077015038564743,7,327.0,0.2521825850879731,15,308.0,0.09476771233209878,130,4098.0
765.0,132,883.0,1.9887387387387387,4.769293473819965,18,464.0,0.18998435038878056,3,56.0,0.4491529377740309,9,212.0,0.2698178703656131,4,32.0,0.6326595321148846,13,993.0,0.2677369569962093,13,475.0,0.09265905030414871,1,7.0,0.36113745421497523,5,81.0,0.43814860150041474,3,63.0,0.5106949099177376,3,63.0,0.511231339642572,13,304.0,0.1427368371615047,9,168.0,0.14187805392493194,8,285.0,0.3256515535848123,8,346.0,0.16661037903796988,12,367.0,0.33346136026087525,10,256.0,0.11730644849686156,132,4172.0
770.0,119,626.0,1.4067415730337078,4.171686482741065,12,399.0,0.2519955440882626,2,40.0,0.569552639300762,8,235.0,0.23775193521797044,0,21.0,0.8046983227370877,9,920.0,0.2358117260686288,17,475.0,0.0888322342430519,2,13.0,0.16927390950803584,4,92.0,0.4219893965228401,2,47.0,0.49786443435419947,2,65.0,0.4900314657512634,16,322.0,0.07639420420161086,5,205.0,0.16237342918854547,9,259.0,0.13769609575118477,15,414.0,0.07022432290440288,13,366.0,0.19471234407256888,3,275.0,0.18054836896000065,119,4148.0
775.0,135,690.0,1.550561797752809,4.360304020616515,5,367.0,0.2936313971969821,3,48.0,0.6551501176573097,9,268.0,0.18535730987728652,1,3.0,0.443707316445129,10,751.0,0.12289236620875,7,357.0,0.3394370533324698,4,23.0,0.6252401692743101,8,104.0,0.31661794123469944,7,67.0,0.2727250800992501,8,88.0,0.24569187025178127,14,287.0,0.13530619579316747,8,225.0,0.3273626529205519,7,180.0,0.30050909321434294,19,505.0,0.3229908526261114,17,320.0,0.10358671665162955,8,309.0,0.35294296583647017,135,3902.0
780.0,136,690.0,1.5789473684210527,4.052149174367983,7,382.0,0.285563020650942,6,72.0,0.30582707797511005,11,272.0,0.08142096275024786,5,25.0,0.2051082753036764,12,554.0,0.12958825042081884,2,143.0,0.336754073768801,4,43.0,0.711814904756301,8,110.0,0.4416318365414979,9,83.0,0.22542670769806186,9,100.0,0.21199145799019625,13,340.0,0.22772968866795862,9,223.0,0.2861177019634123,1,165.0,0.3859645273492194,14,484.0,0.25734351678135414,16,367.0,0.11318061330623008,10,291.0,0.27871527767619747,136,3654.0
785.0,111,529.0,1.1914414414414414,4.3438202461246656,10,357.0,0.22816327856823354,11,122.0,0.21634556410969488,10,225.0,0.3189800287636735,1,30.0,0.5188455856448498,11,479.0,0.3001218246086745,2,120.0,0.2677754648394213,1,31.0,0.43616596588611484,1,56.0,0.4390557088844469,3,54.0,0.37765729649391255,2,74.0,0.5088207249607234,11,396.0,0.23027154245556503,8,184.0,0.22518803111220687,8,183.0,0.3409762931142916,12,355.0,0.10951169398130796,12,407.0,0.1703992746644177,8,220.0,0.1625206132871594,111,3293.0
790.0,103,509.0,1.1286031042128604,4.336072908140083,8,270.0,0.26933627895321793,12,182.0,0.415083235281176,8,251.0,0.28113611194466454,1,10.0,0.7440154475888966,3,453.0,0.37191066393125577,7,144.0,0.21296475384416585,5,23.0,0.2055391603997734,0,39.0,0.3486666968153257,3,53.0,0.3105852979273933,0,46.0,0.4605950944558036,10,387.0,0.1618765454735741,6,193.0,0.2111374443614522,15,247.0,0.14876865150365062,8,223.0,0.16932343198490282,12,385.0,0.1403396474183049,5,254.0,0.18159148550640156,103,3160.0
795.0,118,571.0,1.260485651214128,4.753924654737996,7,149.0,0.341575318198933,7,168.0,0.4191136949034005,10,297.0,0.23021604727453338,1,13.0,0.6046261403310562,8,421.0,0.23154589611443227,7,133.0,0.2822872070667889,2,28.0,0.3424503789511046,6,55.0,0.43981944236210985,7,76.0,0.34312361766146715,7,66.0,0.2574742168589898,11,296.0,0.09814601151009095,8,208.0,0.27695726071200527,15,259.0,0.22434952128420127,1,196.0,0.40827196344515904,12,320.0,0.12795217759667551,9,281.0,0.35719152095508405,118,2966.0
800.0,100,384.0,0.8533333333333334,4.469094794156772,2,123.0,0.39293631432578174,2,100.0,0.3141763148168323,12,297.0,0.08686911391221172,2,12.0,0.5389048214234899,12,450.0,0.18567027627135818,3,79.0,0.32160117095545526,9,42.0,0.48106709093560174,4,58.0,0.09429259014052187,1,67.0,0.5406151618646434,8,84.0,0.28469799300324916,6,309.0,0.16895005612613936,8,197.0,0.12635380460312792,7,204.0,0.35713008926546375,6,189.0,0.4229625949120874,6,321.0,0.1250955073375007,12,276.0,0.30549261852261766,100,2808.0
805.0,114,534.0,1.1840354767184036,4.664400018742002,7,112.0,0.36315983007519914,2,84.0,0.3010542811218096,11,261.0,0.18985024276476525,3,27.0,0.744803094669899,19,534.0,0.21431233759990315,4,93.0,0.20663741334403732,5,64.0,0.3334477066639139,3,34.0,0.3080014733078165,3,28.0,0.6331206770468286,2,55.0,0.5193612913423877,9,329.0,0.24904807166613518,11,167.0,0.12818370374852203,4,219.0,0.3279538596262152,13,229.0,0.18819807191202031,10,324.0,0.214237267690556,8,211.0,0.17315603031685298,114,2771.0
810.0,120,636.0,1.4228187919463087,4.490816957308589,14,165.0,0.2023395550558301,7,107.0,0.24347616605217476,5,271.0,0.2805451482443724,3,38.0,0.7073965554833688,21,543.0,0.1682926495424339,10,133.0,0.14082608504310712,4,58.0,0.2218333945453156,3,36.0,0.7010818792434907,1,28.0,0.5078642047584908,3,58.0,0.4099729511001676,8,312.0,0.32522872250029194,4,191.0,0.2858530447337827,10,263.0,0.141729432485792,14,243.0,0.04921178492910278,7,307.0,0.24344378768918817,6,250.0,0.16609192935690412,120,3003.0
815.0,131,718.0,1.609865470852018,4.266205423489795,19,254.0,0.2084123656502879,10,113.0,0.20724523658928465,7,273.0,0.26668358587626045,2,19.0,0.27652452162324725,18,461.0,0.08900945335766405,10,144.0,0.33892583767818485,3,50.0,0.39578726814802073,1,16.0,0.7108298668513775,4,31.0,0.3629601863608726,9,85.0,0.23347540648886442,6,236.0,0.28567841394774085,8,199.0,0.3222943060173765,16,331.0,0.18771563705852143,6,174.0,0.33595172976653614,3,234.0,0.16706960815030542,9,277.0,0.3394381915922366,131,2897.0
820.0,143,864.0,1.9242761692650334,4.360117296328163,21,354.0,0.21663927461661306,5,77.0,0.3322712643513867,13,330.0,0.13062722439257038,6,25.0,0.21680921249696017,20,373.0,0.1470114857983689,6,116.0,0.4190573198064923,6,57.0,0.5885653094451453,3,13.0,0.3865186565493984,2,29.0,0.6163985537445504,8,106.0,0.2966009840802747,9,165.0,0.23391392710137407,12,200.0,0.148629531206767,15,345.0,0.2623641650603187,2,171.0,0.433836238102793,6,235.0,0.13434506999259477,9,264.0,0.2181901755171711,143,2860.0
825.0,126,736.0,1.6428571428571428,4.462495171293116,17,370.0,0.18760436775258135,4,57.0,0.4752568185394376,15,340.0,0.14769101215128605,6,59.0,0.4013348831252938,8,385.0,0.29759476992667355,7,86.0,0.23183024852196002,3,55.0,0.4847765476249101,7,45.0,0.10171629664181654,3,14.0,0.7203804923302145,3,73.0,0.5319227611464061,8,187.0,0.19543321428883617,13,178.0,0.09902689092857715,7,277.0,0.30351528203261335,9,195.0,0.3650899247601532,9,271.0,0.11300604131921148,7,168.0,0.11511089484459415,126,2760.0
830.0,103,549.0,1.2254464285714286,4.564759163858285,12,314.0,0.24206005418832147,4,53.0,0.4719665455806815,12,290.0,0.11705053684615375,0,49.0,0.6554129272342433,7,384.0,0.3281969463724158,2,94.0,0.23026349191765721,6,32.0,0.26453372709039125,2,53.0,0.4773559021217682,5,29.0,0.6179313625679183,1,50.0,0.5644667987542554,9,201.0,0.2193425455592506,11,173.0,0.16657580503543998,1,235.0,0.2182132976403066,13,258.0,0.20618251725823852,13,333.0,0.1994486775194909,5,194.0,0.15954609233056824,103,2742.0
835.0,107,462.0,1.024390243902439,4.529971802298568,7,345.0,0.2834030238971857,6,65.0,0.5133709505316331,9,334.0,0.23117942227748625,0,4.0,0.6867543695099663,6,353.0,0.17333107139893836,7,120.0,0.34621114378986645,8,53.0,0.1597722341082628,0,20.0,0.7808119834313292,2,23.0,0.4102088145755905,7,68.0,0.41743924324889486,10,201.0,0.17547043759273556,2,167.0,0.3284419610761338,6,251.0,0.17884394706706055,13,263.0,0.2335429995916643,15,345.0,0.23439483099414168,9,227.0,0.15168790986371444,107,2839.0
840.0,132,580.0,1.288888888888889,4.288054735749198,9,373.0,0.24660777907019155,4,65.0,0.27190925808500743,8,379.0,0.27334659738456435,2,7.0,0.33667708504435717,8,300.0,0.14400105462375812,13,173.0,0.30736872972584395,8,64.0,0.17961848739813674,3,26.0,0.5706139157998733,5,26.0,0.33136473140809736,12,120.0,0.14780802255321152,12,178.0,0.24547686383337972,7,142.0,0.348066025544369,13,302.0,0.2308192445870163,5,191.0,0.42141327621062913,14,290.0,0.1409370778707254,9,226.0,0.34631874360717846,132,2862.0
845.0,159,874.0,1.908296943231441,4.089975444973066,14,432.0,0.1935528798303506,4,28.0,0.46137659494393723,11,360.0,0.15250536220117458,6,37.0,0.2145023295277025,6,226.0,0.17008969065590793,14,203.0,0.15289038181116507,13,106.0,0.1129811419163079,8,57.0,0.45678193417367485,4,38.0,0.5081429316901765,18,204.0,0.1658802169465611,7,202.0,0.2631060335341094,14,182.0,0.20983389911986164,14,305.0,0.22353415612106703,4,203.0,0.37183957129989254,17,233.0,0.14625064635999835,5,170.0,0.45020080942434326,159,2986.0
850.0,144,880.0,1.9130434782608696,4.055643401715275,16,437.0,0.19452366354446995,2,24.0,0.4737773021638821,13,307.0,0.10512835409363502,0,34.0,0.6512243223209868,3,223.0,0.20583283899492713,15,204.0,0.0974941493164497,8,125.0,0.32176061278363666,9,104.0,0.31138851456069433,4,34.0,0.5654346888206622,18,294.0,0.3222338675043757,9,184.0,0.18250300849953063,15,222.0,0.06674676963828276,10,243.0,0.17782129148823117,10,240.0,0.3427111897007822,7,271.0,0.2780495428806846,5,165.0,0.2840151738327312,144,3111.0
855.0,123,745.0,1.6409691629955947,4.574626661985567,14,375.0,0.2031927622052378,4,28.0,0.6121934961619565,7,317.0,0.12299283411243823,0,4.0,0.8778689456494503,8,207.0,0.3028443095871137,12,186.0,0.3003701490171292,1,91.0,0.45414745313864036,3,98.0,0.36681545623761047,2,31.0,0.322838208117292,15,317.0,0.1714759507925985,10,179.0,0.11976998900896058,12,214.0,0.2930239201244721,6,153.0,0.29584862181449484,15,308.0,0.22703800965542303,7,276.0,0.3520131329568202,7,198.0,0.1946731105178763,123,2982.0
860.0,102,504.0,1.0769230769230769,4.595228310596589,5,409.0,0.2243824218191604,0,19.0,0.6922757152011958,8,324.0,0.14518887000196753,1,1.0,0.5122864948666052,8,208.0,0.30630824200281265,2,188.0,0.4345388692711217,3,89.0,0.35235165884601777,4,55.0,0.49405547912190945,6,32.0,0.3279450613285473,11,271.0,0.24952522503898278,11,161.0,0.13127844954724346,5,165.0,0.4380193029109498,3,160.0,0.354054157723883,15,316.0,0.09130091138442202,7,261.0,0.2051555795403675,13,254.0,0.0996756005801622,102,2913.0
865.0,130,646.0,1.3657505285412261,4.390046490074761,8,434.0,0.25853175293357605,2,6.0,0.6746107861941415,14,383.0,0.21701672470276936,5,17.0,0.2506614408461117,8,161.0,0.1730726589672116,8,182.0,0.3530493613446513,9,120.0,0.2862071867031432,2,44.0,0.47897768698580356,8,69.0,0.47797682795290597,3,266.0,0.29933730011415977,6,187.0,0.26331806528925017,5,159.0,0.30054203197205964,8,168.0,0.36010158834478717,11,257.0,0.13872407572479908,12,226.0,0.1425230886495701,21,345.0,0.11861258291206893,130,3024.0
870.0,158,1025.0,2.1762208067940554,3.971044643187102,9,402.0,0.20299451574518773,1,5.0,0.4424415386406325,21,473.0,0.22536375099524855,1,20.0,0.15511597294279209,8,176.0,0.11431865016673008,14,238.0,0.20223808726543518,14,174.0,0.12218582279640627,8,61.0,0.4186329655780806,2,68.0,0.5184736979233023,7,284.0,0.2648581747523951,8,193.0,0.28683814801316526,5,163.0,0.21214505304598125,14,224.0,0.272992366138768,7,296.0,0.3079877334465444,12,214.0,0.26624753427498055,27,470.0,0.034939286167402085,158,3461.0
875.0,183,1402.0,2.976645435244161,3.8618311665533294,7,289.0,0.23974701604697032,3,20.0,0.6613501744366423,26,596.0,0.16702400443378798,3,18.0,0.24071792983343582,10,216.0,0.14298604681406868,20,325.0,0.010794392786547782,19,265.0,0.1564750409510805,2,46.0,0.33789121424375196,2,30.0,0.4766131352667946,14,343.0,0.32176571906733875,11,198.0,0.1450373649660084,8,186.0,0.30005748912964825,16,238.0,0.08246097864260366,9,333.0,0.31498687825089733,6,237.0,0.2966110143444579,27,536.0,0.14508813394620054,183,3876.0
880.0,186,1514.0,3.228144989339019,3.8453138166140546,4,307.0,0.24938878514760962,3,35.0,0.7210874153885333,21,626.0,0.1550832636926425,0,14.0,0.6555442485582091,13,270.0,0.20808868259529012,20,371.0,0.02899037712167452,19,364.0,0.2047115126726427,3,26.0,0.20360456851643965,3,21.0,0.3658880889680133,13,344.0,0.2131002399602269,13,193.0,0.1495933116243549,16,244.0,0.3369593668707587,19,235.0,0.0903906429546079,11,315.0,0.265598893533896,8,229.0,0.2150855512407204,20,479.0,0.2773595377025417,186,4073.0
885.0,157,1145.0,2.494553376906318,3.661354600395545,9,342.0,0.2121632312414595,0,18.0,0.42619158371541577,17,562.0,0.11544913360134629,0,4.0,0.8888447034630773,15,279.0,0.19684451469052894,11,323.0,0.19766980526665237,13,376.0,0.275839163172179,0,20.0,0.5061380515923232,7,50.0,0.3548215460495454,11,248.0,0.23699364889918706,8,207.0,0.26645685137900604,15,276.0,0.16073277577187642,9,291.0,0.2374266162147365,12,257.0,0.08339252755217831,18,303.0,0.11212699703225874,12,517.0,0.24836017873652835,157,4073.0
890.0,134,800.0,1.7204301075268817,4.214735852976682,8,306.0,0.21584229496348045,2,9.0,0.493563824456601,14,430.0,0.27098745279187403,0,8.0,0.8057113366390657,11,226.0,0.1263560250735062,5,358.0,0.3938438184946746,9,260.0,0.134278343504578,0,8.0,0.8522013531303391,3,50.0,0.5263091911443714,3,269.0,0.27933162349627816,9,212.0,0.2979711598250543,14,260.0,0.1132019530430625,9,303.0,0.32715053317040776,5,292.0,0.1498453712818026,32,435.0,0.1470674038176074,10,570.0,0.17888599923443319,134,3996.0
895.0,130,780.0,1.652542372881356,4.393287412889726,9,216.0,0.25379516260387847,1,7.0,0.6635954561861626,6,325.0,0.44391585619522517,1,9.0,0.8522540720369856,15,218.0,0.14092740217268418,9,395.0,0.2800343979905943,2,281.0,0.17890562009293892,3,13.0,0.5937769540696067,3,30.0,0.636226509524727,9,295.0,0.36723229350393405,11,218.0,0.1528135561760282,6,283.0,0.1920894839706717,10,291.0,0.14928410007569662,9,309.0,0.2914227949272481,31,558.0,0.14518677633283147,5,541.0,0.15614560869131758,130,3989.0
900.0,129,839.0,1.7927350427350428,4.072686684652337,7,191.0,0.2456735235559782,1,11.0,0.7908611028651384,1,275.0,0.3328430208058688,0,4.0,0.6747606482735982,7,261.0,0.29116060247205733,12,386.0,0.1586110210697154,8,298.0,0.1567200284761251,5,34.0,0.4084155523906731,1,24.0,0.3691995298098792,11,277.0,0.20325909321154148,11,197.0,0.1419353688662982,8,293.0,0.33583026448434167,12,254.0,0.13785053300170164,9,291.0,0.34745848387715916,31,672.0,0.0819845476237802,5,446.0,0.2655968650954056,129,3914.0
905.0,136,943.0,1.98109243697479,4.283427500580169,7,220.0,0.2695896376928789,0,2.0,0.554759832233857,7,270.0,0.3023783388460756,5,17.0,0.19676813249837025,8,276.0,0.3271088777276228,12,325.0,0.11554144425388585,13,355.0,0.3244866934449248,0,24.0,0.5403879247624264,7,38.0,0.35513203545491695,10,189.0,0.20123608185800737,11,174.0,0.3121993700542433,14,350.0,0.27709927101589565,6,237.0,0.29759074630989607,7,218.0,0.1758070371584844,27,726.0,0.0762063913279207,2,449.0,0.3205717782591575,136,3870.0
910.0,142,904.0,1.8716356107660455,4.087649164799296,7,204.0,0.257442070939141,3,12.0,0.5372996441786351,8,247.0,0.24546001570015688,6,43.0,0.11996248211133174,15,334.0,0.16081918612114002,8,336.0,0.22395904607694692,13,355.0,0.2756652650469067,2,12.0,0.6644452057002156,9,84.0,0.4869105807429011,3,199.0,0.27503298223743994,4,171.0,0.3150608116219478,16,359.0,0.0920117792676402,7,243.0,0.37960361778596885,6,248.0,0.12332043708484632,27,707.0,0.09120386923817908,8,473.0,0.2994534583683737,142,4027.0
915.0,133,750.0,1.5690376569037656,4.243530876752426,5,148.0,0.23593695476777832,1,10.0,0.6963064962556564,8,191.0,0.38420527624226775,0,32.0,0.6646240268353648,15,366.0,0.08483817657831626,8,354.0,0.27629546685919526,10,278.0,0.212529975516855,1,8.0,0.5991230808468723,3,80.0,0.4231106781229254,7,216.0,0.27454051971848864,7,150.0,0.23148278830990654,17,323.0,0.08741201762395565,13,296.0,0.3186808667314134,10,283.0,0.26492372051854446,18,795.0,0.19294249516842224,10,454.0,0.11404316821896208,133,3984.0
920.0,138,699.0,1.4592901878914406,4.416855466105891,3,131.0,0.267651792706862,1,9.0,0.8202171967997742,4,199.0,0.35684727883007744,1,30.0,0.6289641693837744,14,345.0,0.21315411853324343,15,411.0,0.20102922428219883,7,145.0,0.21974726817434095,7,28.0,0.5285819270748751,1,39.0,0.35807088958807237,9,206.0,0.33138409224167614,13,184.0,0.18018871408636034,14,282.0,0.27344774947407263,14,308.0,0.17318507831688512,11,279.0,0.28615838544850697,16,836.0,0.26197017022202373,8,318.0,0.0817725270297844,138,3750.0
925.0,139,824.0,1.7166666666666666,4.2739346305732315,9,158.0,0.26711263148603076,3,19.0,0.4832501989185316,9,206.0,0.21045341750661894,6,47.0,0.16637011963116954,9,354.0,0.3254921780030645,22,506.0,0.042888157886084084,5,161.0,0.37924849196475185,2,35.0,0.5340691942340338,3,19.0,0.5357049416271046,7,149.0,0.3699289423979588,20,270.0,0.22482150948216398,2,270.0,0.33034387976371343,13,252.0,0.09445876811728796,8,208.0,0.25384290335946735,16,885.0,0.24854655316355817,5,246.0,0.2248612252326268,139,3785.0
930.0,152,971.0,2.0145228215767634,3.8538476054348836,7,156.0,0.20925578599861924,1,19.0,0.3988306812805411,15,269.0,0.14832577677181102,6,68.0,0.13124595241637732,14,417.0,0.2695672335935233,29,638.0,0.03260608983014211,8,171.0,0.41329248673863056,5,22.0,0.3466497548163176,3,16.0,0.3126869361528874,1,113.0,0.26822394488940166,19,314.0,0.25469587222898904,8,258.0,0.2959444745941507,10,269.0,0.14738086593551283,5,206.0,0.16024838368676558,19,876.0,0.11965873589932458,2,243.0,0.4122470546881042,152,4055.0
935.0,169,1263.0,2.6095041322314048,4.389042360666179,7,122.0,0.26034415559445084,3,14.0,0.6485332387981476,20,359.0,0.1184337510786194,1,38.0,0.6175528964195798,7,409.0,0.15876682452490154,32,795.0,0.11033354939314552,14,216.0,0.4048446937355667,5,37.0,0.23720963260781205,5,34.0,0.600633981126406,7,128.0,0.3024650351991843,13,282.0,0.16844029401446198,13,309.0,0.2568812128592468,5,297.0,0.2648770147631172,7,230.0,0.27370249680387504,22,779.0,0.06980626599648797,8,251.0,0.483234551966509,169,4300.0
940.0,178,1557.0,3.24375,3.9955007585206763,5,84.0,0.32148334973156684,1,12.0,0.7205253903751294,27,483.0,0.11455802657836982,3,29.0,0.5915243494048508,10,409.0,0.12602419189214883,33,959.0,0.16898223506256443,14,286.0,0.2791662552038465,4,33.0,0.22207014522731602,2,30.0,0.5968717757650014,9,126.0,0.22946389497610378,8,292.0,0.1694412258753178,14,322.0,0.13178984258847912,6,284.0,0.28563109329850944,8,218.0,0.2763236565514911,19,820.0,0.09682776721701407,15,309.0,0.2967196265334563,178,4696.0
945.0,164,1539.0,3.2331932773109244,3.944822523664457,2,75.0,0.3424367234515551,3,15.0,0.5748589669036989,22,515.0,0.03343001427418222,4,48.0,0.39240746657065584,15,483.0,0.16332239029501683,31,1002.0,0.20329118700874574,9,283.0,0.16063420921189348,3,39.0,0.439298115174471,4,20.0,0.4543839010660961,8,98.0,0.32970990957514074,8,323.0,0.16351440381518043,12,266.0,0.2767050540007777,3,187.0,0.22362757735873612,7,161.0,0.24876127888588556,12,869.0,0.2393297713236791,21,403.0,0.07693840226618978,164,4787.0
950.0,149,1383.0,2.89937106918239,4.1164632930145615,6,78.0,0.33023723802851146,7,42.0,0.29620602748678265,16,463.0,0.11823016946281933,1,29.0,0.6152501171361023,12,533.0,0.20083487371816863,26,908.0,0.1900069191844475,7,179.0,0.36667703769664417,4,42.0,0.6936323262915972,2,17.0,0.36457889879054245,5,68.0,0.2997927651131084,14,385.0,0.23659384093000763,5,239.0,0.37861151990145353,2,185.0,0.177622549306066,6,191.0,0.12809473066889582,13,903.0,0.2424416968225167,23,520.0,0.022944261857302764,149,4782.0
955.0,161,1389.0,2.8997912317327765,4.05342476896224,10,94.0,0.24179016714395274,8,65.0,0.2810664273804309,8,473.0,0.286544587438549,1,13.0,0.8264057455618007,19,564.0,0.12451127280347296,18,952.0,0.12021113241338523,8,108.0,0.39457488549893716,1,25.0,0.688350285796757,4,23.0,0.501520656170377,3,64.0,0.3152602864120885,21,473.0,0.2074723176574255,8,263.0,0.3060107880886225,6,201.0,0.2750250459577923,9,225.0,0.10987862032497234,14,856.0,0.11709712319786178,23,639.0,0.17949326913173896,161,5038.0
960.0,169,1536.0,3.226890756302521,4.229741784744667,8,93.0,0.24492501722227408,3,52.0,0.5432942208075027,8,497.0,0.3018294265936276,1,14.0,0.798147159528357,24,662.0,0.09456442593596603,10,990.0,0.1224195229922101,6,121.0,0.28400202016891135,5,15.0,0.43807198486887045,2,24.0,0.6266614113411514,7,63.0,0.30408550824464703,27,591.0,0.10197923356923463,14,322.0,0.01230289921034102,6,192.0,0.31335534477946936,9,230.0,0.23463927830790665,16,736.0,0.15666617371744085,23,754.0,0.3352407568660463,169,5356.0
965.0,192,1965.0,4.102296450939457,4.130138797716191,7,87.0,0.3085110933764621,4,39.0,0.6331241478487044,14,552.0,0.10244306769452159,2,6.0,0.23031707801388943,28,703.0,0.050033876286429774,13,1039.0,0.22077235071784643,9,110.0,0.39678691417519396,2,21.0,0.31065247324730516,3,22.0,0.7172838468193848,12,94.0,0.2601031074595209,31,738.0,0.02875874211139815,19,408.0,0.0004587615743008834,4,127.0,0.18405573060779454,6,164.0,0.34737318348308827,13,702.0,0.2393005482757233,25,869.0,0.1870656503637819,192,5681.0
970.0,210,2337.0,4.909663865546219,4.04283514134132,5,85.0,0.3879282964086229,6,59.0,0.5770340291374569,21,648.0,0.04263580026539251,3,17.0,0.23327234980628642,28,662.0,0.17370523587861314,20,1117.0,0.14692909368449786,9,132.0,0.36685658932309156,8,29.0,0.42358192276738377,5,38.0,0.623712834605032,9,110.0,0.2712884612049315,32,899.0,0.04825486649167011,19,503.0,1.6551392462286749e-06,2,126.0,0.1516343496043154,6,169.0,0.20774412374345563,11,731.0,0.1954519942955761,26,874.0,0.06249567161517018,210,6199.0
