step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
190.0,54,629.0,2.287272727272727,7.117501908760656,2,12.0,0.5305550174139381,0,16.0,0.6534569539502293,1,65.0,0.5938477951456668,0,13.0,0.7975143262923693,23,621.0,0.22882610147084878,0,0.0,0.42116632168999024,2,8.0,0.3959406984540397,6,167.0,0.12093924137860285,1,24.0,0.3600612656380403,0,4.0,0.7106028173881723,4,27.0,0.4019435192576248,4,266.0,0.34673837501847243,1,10.0,0.7390506429307281,1,5.0,0.3984824761865863,9,164.0,0.4001912822786469,0,4.0,0.2930738683802248,54,1406.0
195.0,46,691.0,2.5687732342007434,7.802024244769805,5,18.0,0.5185925541957371,3,12.0,0.6168345041991671,1,10.0,0.5488957075731774,0,2.0,0.8599911841424607,25,744.0,0.09254149690243574,0,0.0,0.9093231748375706,1,10.0,0.11978405755818207,2,88.0,0.49711191193257437,3,21.0,0.6232559796272708,1,2.0,0.49098175416213663,1,22.0,0.6015366134681948,3,252.0,0.3214996552697076,0,8.0,0.8679552230901607,0,8.0,0.5777139638230346,1,80.0,0.45140515109883006,0,4.0,0.8622440449496459,46,1281.0
200.0,40,555.0,2.1102661596958177,7.659111932129531,0,18.0,0.5560207357793628,1,11.0,0.38250084024432385,2,4.0,0.23286491317165636,1,3.0,0.6353978639039908,21,746.0,0.09652968638162941,0,4.0,0.806622012029892,2,13.0,0.2574431505956238,3,81.0,0.7021757300174774,2,15.0,0.6530889873727143,0,9.0,0.40406499867467055,0,5.0,0.8558284885101559,7,283.0,0.29429683414750085,0,4.0,0.9088155114573716,0,6.0,0.886086743022029,1,69.0,0.31649238295177523,0,2.0,0.9208792173816698,40,1273.0
205.0,60,478.0,1.7969924812030076,7.44488927358603,2,6.0,0.6670211184863419,4,22.0,0.6364902380475218,6,27.0,0.3688252448809953,5,19.0,0.19779761274811677,15,570.0,0.30270430345582583,0,4.0,0.8944038481596068,0,4.0,0.8442611335545749,4,97.0,0.6766649546756621,4,21.0,0.5008415242946489,2,13.0,0.6986723617925054,1,1.0,0.6859918826598771,9,260.0,0.2679562655923823,1,6.0,0.2891142037927845,0,2.0,0.7648569698123037,7,89.0,0.2717676417819384,0,0.0,0.8243259372511211,60,1141.0
210.0,50,245.0,0.928030303030303,6.947590015829799,3,8.0,0.5128146064203097,0,17.0,0.6860480281365052,1,35.0,0.456815475982856,5,40.0,0.433444416673266,9,577.0,0.3279221401827372,0,4.0,0.8138026156006072,0,4.0,0.9132096102875913,6,120.0,0.2591774389295678,3,28.0,0.33756658941007917,0,6.0,0.7844248051208821,3,13.0,0.4212773663161582,5,170.0,0.323645351672813,0,11.0,0.49038139654885815,1,3.0,0.47626918560388715,13,142.0,0.3857944427277504,1,1.0,0.38581222267813636,50,1179.0
215.0,48,236.0,0.8805970149253731,7.05502654859372,5,25.0,0.5337736476488447,2,7.0,0.5205526422068651,0,9.0,0.6180149070413855,0,23.0,0.6911859662209291,8,614.0,0.20474655991673132,2,9.0,0.5823651414749381,0,0.0,0.9741713259912744,5,93.0,0.06119943506386878,4,28.0,0.6426058452559079,0,4.0,0.4620941137104083,4,35.0,0.5386112510623963,5,190.0,0.21897069850156836,0,8.0,0.8981578942527818,1,9.0,0.4858793867640929,10,161.0,0.3827287411518019,2,15.0,0.3759785995347134,48,1230.0
220.0,45,186.0,0.6838235294117647,7.05151887851841,1,24.0,0.5801532337791659,2,9.0,0.5073432218325601,1,10.0,0.5364084889386576,1,16.0,0.42789215881288334,13,667.0,0.12379987790579018,7,33.0,0.4010935380639264,0,0.0,0.10729409474854393,2,33.0,0.36057602038041175,2,22.0,0.6579653314181044,2,12.0,0.4498924312903247,1,29.0,0.6708353488211247,8,230.0,0.15554247497026163,0,4.0,0.8963736495437248,0,5.0,0.8485691736023357,5,98.0,0.23796156014314332,0,4.0,0.8967737973875253,45,1196.0
225.0,66,312.0,1.1598513011152416,6.655123716891194,2,6.0,0.638229621710771,2,16.0,0.7248225390067112,6,30.0,0.41819683857883144,5,33.0,0.2590201195400769,14,633.0,0.07974764292690932,8,77.0,0.28648590489004955,2,10.0,0.6237223296876117,2,23.0,0.523641992977449,3,15.0,0.4506222915231512,3,17.0,0.6166910783955707,1,6.0,0.4357831740812353,10,223.0,0.35691212193313815,1,9.0,0.23597444504174847,2,7.0,0.7220675155735446,5,116.0,0.24071817897338968,0,4.0,0.7953509083844242,66,1225.0
230.0,70,374.0,1.400749063670412,6.089592611027659,0,1.0,0.5870471719798281,1,3.0,0.7572490143891146,0,32.0,0.18266984337603576,11,79.0,0.33370023289513523,12,501.0,0.29349063275471926,8,118.0,0.37351586417329297,0,0.0,0.9367159233870967,4,40.0,0.5460276051559798,3,25.0,0.2923279650213194,4,34.0,0.6179126365585638,3,15.0,0.32468635279070673,4,133.0,0.33677070543601295,6,32.0,0.3975555360333336,2,17.0,0.3716801896735008,10,141.0,0.2231122201423195,2,7.0,0.27512287469684293,70,1178.0
235.0,73,464.0,1.7185185185185186,6.629841219482051,3,12.0,0.6034933738724056,2,11.0,0.6361504801286605,2,11.0,0.16340858614804935,11,134.0,0.4296438115649382,7,291.0,0.4109630958772172,2,103.0,0.6145552806456499,0,4.0,0.6817874273960361,1,24.0,0.3404342995245115,6,37.0,0.5700167049267175,1,25.0,0.3832742135206581,5,30.0,0.5750799046087908,4,149.0,0.23534285953745934,7,67.0,0.5528739687558992,0,12.0,0.22418670243933053,15,199.0,0.29897675141391,7,30.0,0.18047320067008363,73,1139.0
240.0,66,505.0,1.8703703703703705,6.211219555834872,5,35.0,0.5236786833752232,1,5.0,0.3713840610126423,1,10.0,0.3104394929133161,7,140.0,0.22515967801379766,1,301.0,0.30957773727274024,0,35.0,0.5947303055306113,0,8.0,0.7823921484956207,5,20.0,0.28171698089266084,6,67.0,0.47589990357581674,5,22.0,0.4163642649230732,2,31.0,0.6034748793629463,8,186.0,0.16820560466922363,1,60.0,0.4935934185590631,0,4.0,0.8049161033344292,17,280.0,0.2795402577986622,7,65.0,0.4163947018597538,66,1269.0
245.0,80,677.0,2.4178571428571427,6.020756464259223,0,30.0,0.5134224031563832,3,17.0,0.519201756728932,1,15.0,0.7634312162106875,5,85.0,0.16148113093006533,6,321.0,0.30380499399206234,4,28.0,0.29189816389954215,0,8.0,0.9415982842890008,0,19.0,0.22312117185642277,9,107.0,0.21043253787998084,2,26.0,0.34889194244550875,3,16.0,0.4911300045532033,16,249.0,0.330116057851965,5,32.0,0.3154712098666523,0,4.0,0.928663786932346,19,367.0,0.1575142520398648,7,100.0,0.40726831578950945,80,1424.0
250.0,96,914.0,3.2411347517730498,6.143027139592422,2,7.0,0.6636811334086404,3,34.0,0.6587133612101332,0,8.0,0.7901635644207731,4,50.0,0.44248752749185766,12,371.0,0.27659781053987453,8,56.0,0.16292525041860326,1,3.0,0.6285929239211473,0,0.0,0.9697198084396488,12,164.0,0.22519036136110304,6,31.0,0.3297886092811153,3,18.0,0.4217980124203415,15,269.0,0.28064922717455926,6,50.0,0.39778274791950463,0,0.0,0.5826370659004896,22,473.0,0.11112214651154934,2,83.0,0.24037076747103686,96,1617.0
255.0,92,863.0,3.138181818181818,5.600527120847938,4,11.0,0.5022427127150427,0,16.0,0.7920529005680715,3,12.0,0.5934166418218172,3,37.0,0.4873574722650476,19,452.0,0.15981200367565546,7,62.0,0.20581627929263524,3,15.0,0.07160102843264807,0,2.0,0.7829298075023482,7,172.0,0.2821496153329538,1,35.0,0.40083754395435744,3,18.0,0.4512872282779293,12,230.0,0.27663315915196424,3,48.0,0.4447879808687836,1,10.0,0.2981572308590168,23,584.0,0.20802866151688773,3,30.0,0.12063378728738863,92,1734.0
260.0,91,982.0,3.597069597069597,6.086592743120308,5,33.0,0.48473118310337066,2,2.0,0.647448033995518,1,16.0,0.45182836989124364,6,38.0,0.42167115525053317,22,457.0,0.06536124974789109,1,47.0,0.3233883841252735,5,46.0,0.47465779817580045,0,4.0,0.9320230614773304,2,78.0,0.5370259319735273,0,7.0,0.8238387663962828,5,35.0,0.5791652291510576,9,174.0,0.15963123064186888,7,38.0,0.5206587616304124,0,8.0,0.826044726921762,25,703.0,0.26744691241724744,1,11.0,0.18491534216892455,91,1697.0
265.0,70,993.0,3.5591397849462365,6.808417056820919,2,35.0,0.5323180014240262,1,4.0,0.530970171131114,1,7.0,0.35990968225177217,7,71.0,0.1142910652199764,17,353.0,0.2279901510422611,2,25.0,0.728308056838793,0,36.0,0.7375484924753521,0,8.0,0.8552954820241454,4,37.0,0.6058353432391616,0,4.0,0.9001564169214596,1,29.0,0.5857839269282819,5,190.0,0.2512920758350461,3,46.0,0.3376198670925198,0,6.0,0.8856048734149833,26,827.0,0.17497397661747627,1,11.0,0.3706315869801871,70,1689.0
270.0,60,735.0,2.606382978723404,6.3349516564600155,1,5.0,0.5565560565969251,1,11.0,0.8046211418554815,2,9.0,0.42795148456062665,1,66.0,0.30000329100494244,10,397.0,0.24717286728489202,1,15.0,0.7608753216862539,0,4.0,0.8022565257120388,0,4.0,0.8936893153004418,2,34.0,0.3589738994784489,1,5.0,0.5890007084222288,2,9.0,0.45069360147816434,7,193.0,0.4017754988807009,7,40.0,0.15747232585664728,0,2.0,0.6183937097943634,25,843.0,0.04654194383629483,0,6.0,0.8196158060421901,60,1643.0
275.0,79,516.0,1.7373737373737375,6.166044976599387,3,8.0,0.5013263196806367,1,6.0,0.823383358302876,4,27.0,0.5249715997478667,1,18.0,0.7983272574054993,8,420.0,0.18149072160723148,3,19.0,0.35218721690206856,2,2.0,0.35702058841909595,1,6.0,0.6918052992713736,7,44.0,0.2771698680444191,2,7.0,0.34488821401046066,6,32.0,0.30102831626542703,10,188.0,0.33916528578456523,7,58.0,0.3563436832635799,5,18.0,0.4488234428817164,19,741.0,0.09544839477534678,0,8.0,0.8298693447024396,79,1602.0
280.0,64,375.0,1.2135922330097086,6.641051902787441,5,31.0,0.5138524268211192,2,9.0,0.6227527503611139,0,25.0,0.2245315661503974,0,4.0,0.8518032971862051,14,481.0,0.11630224456299007,2,15.0,0.2805138144329515,7,33.0,0.19866201850790507,3,15.0,0.4548649588378708,5,54.0,0.45882733377200113,2,14.0,0.44967401861002815,1,34.0,0.5920441860857444,8,162.0,0.16418803532057227,1,45.0,0.6702825673342281,2,22.0,0.5058273428625137,12,587.0,0.1900028968893365,0,4.0,0.9163152377717056,64,1535.0
285.0,57,270.0,0.8970099667774086,6.668527492473239,2,32.0,0.5142711158928083,4,28.0,0.41201129301393963,1,3.0,0.32612287099509946,2,7.0,0.40396487463824765,15,468.0,0.07317500030547426,0,5.0,0.7270180725818547,9,76.0,0.4891047898819129,1,12.0,0.5447006834821253,3,36.0,0.5835413439193937,3,13.0,0.5066296680719863,2,14.0,0.6481839290178927,3,139.0,0.16873653584851198,3,22.0,0.5830398586960122,4,28.0,0.6452389562147693,3,543.0,0.34267289946895446,2,12.0,0.49387926614989425,57,1438.0
290.0,71,394.0,1.3265993265993266,6.497129673008516,2,12.0,0.6426291788414674,0,19.0,0.6066325408140489,1,8.0,0.17135075266971442,6,33.0,0.1570244393049997,10,387.0,0.24030182349606913,2,12.0,0.754746459120683,9,121.0,0.41728665468793924,3,17.0,0.673577232960587,5,41.0,0.6194742341093102,5,35.0,0.6033601378202819,4,20.0,0.45229204714280835,7,147.0,0.20961866833840836,1,17.0,0.2126940826392483,2,22.0,0.5748214640656115,7,526.0,0.4130407474310461,7,37.0,0.3538071169560414,71,1454.0
295.0,85,473.0,1.561056105610561,5.850726285388129,4,27.0,0.5915181300822596,0,4.0,0.8255788879537608,4,25.0,0.5144125904730499,0,30.0,0.5689802777605354,8,404.0,0.3266795368289388,2,22.0,0.7281082943771331,8,130.0,0.13308613998318916,3,32.0,0.552422641819818,3,34.0,0.30904494206814465,2,35.0,0.471475180540776,1,14.0,0.42771901385623695,12,195.0,0.23515585015792378,7,28.0,0.10735345001541012,6,31.0,0.3577189278080044,13,579.0,0.28959782320900845,12,85.0,0.33637554040997564,85,1675.0
300.0,79,538.0,1.7581699346405228,5.986238764749778,1,14.0,0.48235345651279155,2,6.0,0.6633753554206536,0,17.0,0.6956753225072936,0,4.0,0.9139931363624199,8,441.0,0.3041581968657487,0,4.0,0.5441467783115264,6,104.0,0.22499698494357828,3,49.0,0.590252604185542,5,27.0,0.42278200685224526,1,12.0,0.35384340064332376,1,9.0,0.5926089166802107,12,208.0,0.38198683956792207,2,42.0,0.4915189131691164,7,54.0,0.1751998235637314,19,661.0,0.12923653285623943,12,143.0,0.16511461163838176,79,1795.0
305.0,92,774.0,2.449367088607595,6.737696424382901,2,9.0,0.5801986820298682,4,20.0,0.49950377113656375,0,0.0,0.7520229268663005,0,2.0,0.01291884205337452,15,499.0,0.2681158476507003,2,8.0,0.5471663265557983,5,101.0,0.50302681415408,3,64.0,0.6474770571632066,5,49.0,0.6356983276511189,4,15.0,0.4619318151082302,3,10.0,0.661893964699764,6,134.0,0.21043649928468136,0,14.0,0.8645214585754047,6,53.0,0.3861640033623224,25,772.0,0.03583283705186599,12,203.0,0.0,92,1953.0
310.0,87,723.0,2.280757097791798,6.152055745186749,5,30.0,0.574446648971281,1,18.0,0.3774391869248888,2,6.0,0.3419838817494877,1,7.0,0.0,20,586.0,0.1789610718413456,3,9.0,0.31075030794880293,8,112.0,0.4773248726080664,0,27.0,0.4850009970395503,1,39.0,0.5575584372560315,2,16.0,0.3447748785944299,5,30.0,0.6663371730841097,2,129.0,0.18588790118154924,0,4.0,0.8568576430778855,7,62.0,0.46566645006406016,24,778.0,0.08631516496729122,6,205.0,0.14061905460838922,87,2058.0
315.0,76,566.0,1.8557377049180328,6.244799918055928,0,22.0,0.5406935968313289,2,15.0,0.502323914067428,4,24.0,0.6793419939455352,0,4.0,0.4474290620945851,21,597.0,0.04238436666025758,3,25.0,0.3682303816059314,12,155.0,0.15332964227325882,0,0.0,0.5106634360646994,3,12.0,0.45609452021496705,5,27.0,0.5767495607711678,1,24.0,0.5365297407476824,7,145.0,0.31305846011264454,1,6.0,0.426931821744309,1,60.0,0.42786952283127483,16,638.0,0.1766317706040746,0,125.0,0.7114844717858976,76,1879.0
320.0,89,582.0,1.9144736842105263,6.11911099551384,2,7.0,0.5811600865091245,2,10.0,0.6580278366198049,0,18.0,0.7059005753241717,0,4.0,0.78354674727371,21,532.0,0.11543850677287638,3,40.0,0.5780748681793226,14,229.0,0.054808735474344,3,8.0,0.0026261788406180334,2,12.0,0.3513747431768838,1,27.0,0.6492653590496135,3,10.0,0.3356552551629779,14,196.0,0.38491184832887837,3,16.0,0.16320133941207005,7,43.0,0.44002410377171175,12,700.0,0.15486969353633365,2,108.0,0.6203453305957385,89,1960.0
325.0,79,510.0,1.6943521594684385,5.615126076367352,2,10.0,0.5733200274991461,4,26.0,0.6511694306423523,1,6.0,0.4008764864992516,0,2.0,0.86573262553452,13,521.0,0.19303263337525448,3,55.0,0.6784306747866389,8,218.0,0.3235495335519454,0,11.0,0.42716224733815866,7,36.0,0.44305496266879246,4,15.0,0.5555277057552886,3,25.0,0.3548193968459729,12,211.0,0.11899348663602007,2,20.0,0.6133160428308216,3,43.0,0.3845393451326814,10,757.0,0.09743370467365606,7,129.0,0.24893058854680816,79,2085.0
330.0,73,436.0,1.4829931972789117,5.7877265197461,4,22.0,0.5702726893508336,2,23.0,0.3790100701813107,1,6.0,0.13259833705918175,0,4.0,0.6663800824349105,11,564.0,0.16454573611279394,4,73.0,0.4673440375728647,0,91.0,0.6042042425077312,0,4.0,0.8784929627166957,1,41.0,0.4589811424510812,1,11.0,0.3242698265097816,3,26.0,0.5799167188103957,12,194.0,0.1226521255291912,2,27.0,0.7298628358815445,6,47.0,0.45672532157705686,15,821.0,0.18770934363695088,11,177.0,0.07816307362533631,73,2131.0
335.0,82,559.0,1.8633333333333333,5.975727136069489,6,47.0,0.4936759742176223,6,22.0,0.3776382606673188,5,26.0,0.15929751889102006,0,8.0,0.5910941618585648,10,611.0,0.11047156968929943,9,108.0,0.2874884992161143,2,90.0,0.3399567770097762,0,4.0,0.8862952473337244,1,15.0,0.6221707358976091,4,22.0,0.6642424549440828,5,45.0,0.5834233998836612,3,213.0,0.31042600354550526,0,6.0,0.5704730047081211,3,48.0,0.39053438393803463,17,771.0,0.2322270975699126,11,238.0,0.09340048344648577,82,2274.0
340.0,93,661.0,2.1887417218543046,5.65981374089616,2,44.0,0.5083355401767733,6,52.0,0.39495687429416204,1,30.0,0.5463647669547308,2,16.0,0.7938082216795568,12,583.0,0.10006744083651492,11,167.0,0.14375630545760096,6,117.0,0.07195035074285884,0,0.0,0.7151738929688642,4,22.0,0.43147110328515453,1,19.0,0.6691723930120641,3,39.0,0.3829800967036427,9,228.0,0.37903178473770105,2,9.0,0.316244093817313,8,50.0,0.3716802179724485,15,609.0,0.1903965855454412,11,295.0,0.41190688196683095,93,2280.0
345.0,94,834.0,2.770764119601329,5.923845387716298,3,18.0,0.5838102139266171,1,45.0,0.6186725236537102,1,9.0,0.7769320349356259,1,7.0,0.6862609261255529,7,463.0,0.10481039521418371,11,222.0,0.330195587851367,0,86.0,0.540312593568548,2,8.0,0.21909722814050211,4,46.0,0.47767300855639344,3,12.0,0.4881777005188749,5,22.0,0.3282905919483934,15,288.0,0.3441287358380456,5,27.0,0.42075117650195043,9,86.0,0.15655810442212417,16,430.0,0.12250562922527293,11,348.0,0.49111030557423485,94,2117.0
350.0,72,628.0,2.045602605863192,5.656602305880779,2,10.0,0.5203506481990406,3,10.0,0.6974687359671098,2,7.0,0.423218459249584,5,23.0,0.5112991713138434,7,430.0,0.13251991397979926,5,186.0,0.41189408912390135,0,6.0,0.7363203075609214,3,23.0,0.7314494284506561,0,25.0,0.7236192702109436,1,13.0,0.46147613270029836,1,29.0,0.33095821545648096,14,294.0,0.12844396900387028,0,35.0,0.5570041483274808,3,94.0,0.2761990431409212,9,478.0,0.17714678294422248,17,417.0,0.2577190100169044,72,2080.0
355.0,81,644.0,2.090909090909091,6.295149641717942,5,24.0,0.5526320026833029,0,6.0,0.5291027445216169,6,27.0,0.02327744333090557,5,48.0,0.3643016341737319,11,475.0,0.24362430791188017,2,95.0,0.4633631299740832,0,4.0,0.8322443677094215,0,12.0,0.8158116061144998,3,12.0,0.6908662999163725,2,16.0,0.726242063773156,4,26.0,0.6323312319524786,13,248.0,0.11978917363214037,2,10.0,0.47202823237540703,1,44.0,0.758607005063918,6,484.0,0.3082212162628021,21,511.0,0.041237377828204025,81,2042.0
360.0,64,525.0,1.6990291262135921,6.006682974892033,1,25.0,0.47604429486883865,5,18.0,0.37684298338904726,4,45.0,0.17597004370361896,5,71.0,0.09807138596364917,7,444.0,0.31604496504165625,1,83.0,0.39583056532717137,0,6.0,0.7793049000468022,2,8.0,0.6312489118708213,2,13.0,0.36925902309897746,2,26.0,0.7365009571755141,1,24.0,0.5636960488232245,3,275.0,0.30098354472268946,0,13.0,0.6183160613134762,1,14.0,0.8382755157694259,13,529.0,0.2495282928096919,17,501.0,0.06026218000092862,64,2095.0
365.0,66,383.0,1.2006269592476488,5.935666631755921,3,11.0,0.5984203193120684,1,25.0,0.5974796263038747,0,25.0,0.7571585632414352,0,49.0,0.31532534640533727,5,340.0,0.2760967364463024,7,109.0,0.3435034976888668,0,4.0,0.7968452794572048,3,7.0,0.234331501465966,6,31.0,0.3680871705921221,0,4.0,0.4858887787430671,2,14.0,0.5004432366409418,8,288.0,0.3530635026890216,3,13.0,0.5016532288326211,0,2.0,0.47250146053077274,19,608.0,0.12073754018180288,9,356.0,0.289018891637627,66,1886.0
370.0,67,355.0,1.0923076923076922,5.782136827033696,1,9.0,0.5651011195969111,3,17.0,0.6658379425554114,2,22.0,0.6851237175438947,0,2.0,0.8864513942473645,3,321.0,0.1990481610047304,12,163.0,0.1829617393601146,0,4.0,0.879005897314081,3,20.0,0.44530472730051573,1,34.0,0.5588483529859244,2,11.0,0.5575736490878005,2,12.0,0.4087566639708709,9,277.0,0.15117201852240392,0,16.0,0.589761053872209,4,11.0,0.31073104854369327,21,618.0,0.07231536918452564,4,379.0,0.32928402290359243,67,1916.0
375.0,85,492.0,1.5327102803738317,5.6785103474503345,6,22.0,0.4638783617492898,1,15.0,0.4044969644396475,5,37.0,0.2692578949862396,0,2.0,0.8864955761474274,8,347.0,0.15244829584151462,16,231.0,0.1894012121346628,1,6.0,0.2922698628688912,3,35.0,0.48103544480689414,3,20.0,0.6163036000797926,0,6.0,0.7012451683949942,2,17.0,0.6227791248048831,11,227.0,0.12078538779880016,1,10.0,0.6208313568173723,1,18.0,0.4971904236493736,17,546.0,0.21985727019434884,10,412.0,0.27615276824295915,85,1951.0
380.0,88,607.0,1.8792569659442724,6.100765849292825,7,55.0,0.4388371615414332,6,24.0,0.36371709509524736,1,41.0,0.25654446372224476,0,2.0,0.8978557345557423,14,404.0,0.10452363429441115,13,241.0,0.26886568890541,0,10.0,0.2763653214111119,5,57.0,0.25778073438571286,2,15.0,0.3893417675584595,0,4.0,0.9070944541193305,5,37.0,0.6125386753277973,9,162.0,0.34633193853954325,0,10.0,0.6346623897743132,2,18.0,0.7983940149090564,14,393.0,0.3012591166988079,10,377.0,0.22897114753563202,88,1850.0
385.0,71,399.0,1.2314814814814814,6.05668410079777,10,98.0,0.4334338147189153,7,58.0,0.35415155906066065,1,16.0,0.7482319738142184,1,8.0,0.33771783730812466,16,402.0,0.07525659171282902,3,174.0,0.23966241389459753,0,8.0,0.8491486216205739,4,52.0,0.36828511506407047,6,31.0,0.40547065297951873,2,6.0,0.49372820030582115,1,26.0,0.445566990806502,2,159.0,0.41358846775831337,2,11.0,0.6148518053943186,1,5.0,0.6886221319719542,8,304.0,0.34126875021140535,7,261.0,0.18730436390718277,71,1619.0
390.0,66,349.0,1.1044303797468353,5.859863612849727,10,148.0,0.2901710065834669,1,52.0,0.400126883112658,2,19.0,0.7897771525775003,4,27.0,0.5501175729623409,12,288.0,0.10488537252306679,2,159.0,0.3591043737547081,0,8.0,0.9260053443603652,1,19.0,0.3937493374951303,0,32.0,0.4785185858174439,0,6.0,0.4663975388422155,6,21.0,0.5141909228871206,7,140.0,0.35887420174462953,5,31.0,0.3653013579524569,4,15.0,0.460255841649846,3,262.0,0.29811522579104754,9,276.0,0.23975998077210536,66,1503.0
395.0,73,307.0,0.9504643962848297,5.5005947752013,5,143.0,0.39730481865239065,2,21.0,0.5219277998657044,3,26.0,0.3919711178127387,0,19.0,0.7624540979036203,11,214.0,0.2793875425185235,8,185.0,0.28793037794382775,2,6.0,0.34839702829688773,2,23.0,0.36103468907501957,2,9.0,0.6482415172411518,2,10.0,0.6500754194044625,2,30.0,0.44084876901963865,9,139.0,0.17757174862662897,7,49.0,0.15696035938124045,0,14.0,0.36390127325673904,7,273.0,0.30707276612695894,11,326.0,0.268406619040121,73,1487.0
400.0,81,328.0,0.9969604863221885,5.816774608105133,2,76.0,0.4483282148673016,1,19.0,0.6751616559373109,5,22.0,0.07495906473784553,0,2.0,0.7475730947727152,9,245.0,0.3450127492563314,9,182.0,0.18727328877250707,6,35.0,0.1821468884220264,3,37.0,0.7119425483632479,0,7.0,0.7544512459702576,0,5.0,0.7628591539630174,3,12.0,0.41355525404170895,10,128.0,0.14511206303187746,6,52.0,0.40790813916918756,2,14.0,0.629858039060845,10,267.0,0.2706039059055808,15,385.0,0.1866283717165207,81,1488.0
405.0,72,465.0,1.4351851851851851,5.960712276362016,3,79.0,0.3510748161148132,1,18.0,0.788323469806166,3,29.0,0.3182875761422836,0,4.0,0.4753905319127666,9,279.0,0.24490916182259576,4,130.0,0.3192805439903034,6,65.0,0.5726850955167619,3,52.0,0.6348226856899799,1,6.0,0.47110043441644767,2,5.0,0.5269294217134353,2,14.0,0.34276249267577025,7,107.0,0.3942857033186588,2,52.0,0.5758374685739797,0,8.0,0.8822917216318275,9,217.0,0.27663631487845086,20,476.0,0.09648277833595409,72,1541.0
410.0,74,472.0,1.4346504559270516,5.174477302267078,7,103.0,0.34050076084709974,0,0.0,0.5728960829416697,0,15.0,0.6576915134978615,4,26.0,0.33545113291446743,9,273.0,0.1419979311642532,3,154.0,0.36192836769585557,0,53.0,0.6936661326148434,1,27.0,0.35280153818761484,2,8.0,0.4115083665307177,0,10.0,0.48066494378906255,4,25.0,0.627036422944359,3,107.0,0.4896618850443416,6,42.0,0.44606209637546135,2,12.0,0.5644740337676021,5,231.0,0.1559021475924889,28,599.0,0.025186894043024138,74,1685.0
415.0,103,646.0,1.8833819241982508,5.479221141857277,14,163.0,0.31852279575529563,2,8.0,0.584015403606073,1,13.0,0.7868741087095604,0,22.0,0.6617465071395942,7,229.0,0.2557951231589168,9,187.0,0.32016322314832985,1,7.0,0.3832044344156603,5,20.0,0.2507836753669236,4,19.0,0.6374977889008172,2,10.0,0.7108287694323037,0,18.0,0.7032209517368905,8,90.0,0.30657891249830604,12,87.0,0.16379393571357737,2,16.0,0.3108792555856904,9,242.0,0.1997065746761343,27,644.0,0.14678184024147053,103,1775.0
420.0,102,676.0,1.9594202898550726,5.556033711665971,9,160.0,0.3188012826235558,0,5.0,0.5712614016094035,0,6.0,0.6894078355980325,0,4.0,0.8830062979624554,7,250.0,0.25991102713761366,9,180.0,0.0904258641491315,6,29.0,0.33285996372269183,3,36.0,0.42538074068949794,0,14.0,0.7209042296112101,0,6.0,0.7131309790939576,2,5.0,0.6233571836782061,14,136.0,0.11582574650313582,16,167.0,0.04752832857291389,5,27.0,0.1497292407392135,13,240.0,0.21817785786949026,18,578.0,0.33691296378820723,102,1843.0
425.0,93,647.0,1.8753623188405797,5.704707754792366,2,95.0,0.3729386156630177,0,4.0,0.8953445103442638,0,4.0,0.7024308142584736,0,4.0,0.5090188444408016,11,294.0,0.15107283335475724,8,114.0,0.1868424735980334,6,61.0,0.5810798497486803,3,33.0,0.5459142797612327,1,5.0,0.4912109500114992,2,8.0,0.5187046856138839,1,2.0,0.3786437927425451,19,225.0,0.23309954404425415,10,193.0,0.26341946498319296,1,32.0,0.5230093251778388,14,308.0,0.1970019606162971,15,643.0,0.2673179907523491,93,2025.0
430.0,72,481.0,1.4105571847507332,5.847661253099535,1,86.0,0.43381496616741283,0,4.0,0.8528382367118293,1,5.0,0.40777707365952204,0,4.0,0.8531603831900515,10,294.0,0.1350537745202092,3,126.0,0.4063109509875767,6,91.0,0.5964953651931196,3,39.0,0.3242540837633628,1,6.0,0.4670062636196228,1,12.0,0.4901716240569703,5,22.0,0.4235479431755743,13,259.0,0.3783917130054528,0,129.0,0.5262963016487839,0,11.0,0.8060053387917455,16,368.0,0.0960965142736003,12,708.0,0.21683333066550045,72,2164.0
